agro_industry_and_commerce,e59aa562b9f8076dd550fcddf0e73491,4179
agro_industry_and_commerce,397c4d0c005b6f41f90098ac724e28cb,1899
agro_industry_and_commerce,2528744c5ef5d955adc318720a94d2e7,549
agro_industry_and_commerce,6481e96574816ead57975da2c0f6d80d,500.300003051758
agro_industry_and_commerce,269cff2d3c8d205c11f37a52402ea93b,359.799987792969
air_conditioning,fcdd820084f17e9982427971e4e9d47f,1975
air_conditioning,6a51fc556dab5f766ced6fbc860bc613,1694.27003479004
air_conditioning,7a241947449cc45dbfda4f9d0798d9d0,1191
air_conditioning,a420f60ff1aa9acc80d0e42959f2b313,796
air_conditioning,7901646fdd36a55f564ffaf2dbccaaf7,719.989990234375
art,c31eff8334d6b3047ed34bebd4d62c36,1955.63999176025
art,955fee9216a65b617aa5c0531780ce60,370
art,403aa86912527d730337ffcb0fb096ab,299.989990234375
art,7299e27ed73d2ad986de7f7c77d919fa,220
art,968268a686aa05d1f529fb07dff08130,149.990005493164
arts_and_craftmanship,55f7a3319d80f7fdf078b8f03e6725fe,129.490005493164
arts_and_craftmanship,70126eecc6aa1274392a1743866e9678,19.7999992370605
arts_and_craftmanship,b561927807645834b59ef0d16ba55a24,18
arts_and_craftmanship,ef728fa1f17436c91ed1ccd03dcf9631,11.8999996185303
audio,7d13fca15225358621be4086e1eb0964,2801.96997070313
audio,4869f7a5dfa277a7dca6462dcf3b52b2,1247.79998779297
audio,b33e7c55446eabf8fe1a42d037ac7d6d,1197.97998046875
audio,b2ba3715d723d245138f291a6fe42594,693.400001525879
audio,4e922959ae960d389249c378d1c939f5,544
auto,8581055ce74af1daba164fdbd55a40de,12312.6700744629
auto,40db9e9aa57f7bb151bcda6b0f9bdbb7,5658
auto,712e6ed8aa4aa1fa65dab41fed5737e4,5041
auto,c847e075301870dd144a116762eaff9a,4799.60009765625
auto,b1b3948701c5c72445495bd161b83a4c,4379.87997436523
baby,5dceca129747e92ff8ef7a997dc4f8ca,18704.7900390625
baby,855668e0971d4dfd7bef1b6a4133b41b,6308.78998184204
baby,ff69aa92bb6b1bf9b8b7a51c2ed9cf8b,4914
baby,c510bc1718f0f2961eaa42a23330681a,4818
baby,c6bda72e4dbf5c5866b13cb1810c6d03,3472.80004119873
bed_bath_table,4a3ca9315b744ce9f8e9374361493884,36526.1002407074
bed_bath_table,da8622b14eb17ae2831f4ac5b9dab84a,31780.89960289
bed_bath_table,8160255418d5aaa7dbdc9f4c64ebda44,9711.20009613037
bed_bath_table,37be5a7c751166fbc5f8ccba4119e043,9595.76000976563
bed_bath_table,1835b56ce799e6a4dc4eddc053f04066,6947.14009666443
books_general_interest,527801b552d0077ffd170872eb49683b,4345.10014152527
books_general_interest,669ae81880e08f269a64487cfb287169,1594.98999786377
books_general_interest,83e197e95a1bbabc8c75e883ed016c47,634.699981689453
books_general_interest,f0b47fbbc6dee9aafe415a6e33051b3f,574.939998626709
books_general_interest,1bb2bdb95f4841f1bba2c0d2cd83d3c9,366.250003814697
books_imported,bc2ac6b95e1accce9858528ee566c17e,534
books_imported,7c5b05cbdb5542049f38d90d7815b97d,157.759998321533
books_imported,1bb2bdb95f4841f1bba2c0d2cd83d3c9,101.950000762939
books_imported,5f0057b677eb963672bf05dfa3f16c34,99
books_imported,cac4c8e7b1ca6252d8f20b2fc1a2e4af,19.9899997711182
books_technical,ba143b05f0110f0dc71ad71b4466ce92,1188.73998641968
books_technical,4ba52dfeba874da5b9ee7b17c7494f04,817
books_technical,1bb2bdb95f4841f1bba2c0d2cd83d3c9,574.870023727417
books_technical,72bc2cce903c872fe376a8faaa81d237,396
books_technical,134a288e7de827ec5ec62e3ec9c3a295,302.5
cds_dvds_musicals,4e922959ae960d389249c378d1c939f5,110
christmas_supplies,b9a03475e6447e631b6799ec8274800f,331.399993896484
christmas_supplies,c4fb51fb1c5b7c07bc5e67be6e7e8f6e,295
christmas_supplies,d93919c944be9cff128f6c9cb899eacb,239.700004577637
christmas_supplies,0d85bbda9889ce1f7e63778d24f346eb,124.900001525879
christmas_supplies,537eb890efff034a88679788b647c564,72.6999988555908
cine_photo,fcb5ace8bcc92f75707dc0f01a27d269,242
cine_photo,ffa6adafb71b807dc13159e26431354c,159
cine_photo,da7039f29f90ce5b4846ffc0fcc93beb,128
cine_photo,ba89796db68db180bd389de96b2ff3b6,59.9000015258789
cine_photo,6b90f847357d8981edd79a1eb1bf0acb,15.8999996185303
computers,53243585a1d6dc2643021fd1853d8905,40930.9099121094
computers,7681ef142fd2c19048da7430856b5588,3149.96997070313
computers,403aa86912527d730337ffcb0fb096ab,2199.98999023438
computers_accessories,de722cd6dad950a92b7d4f82673f8833,10580.6996002197
computers_accessories,25c5c91f63607446a97b143d2d535d31,10511.4898834229
computers_accessories,a1043bafd471dff536d0c462352beb48,8873.71011352539
computers_accessories,9c0e69c7bf2619675bbadf47b43f655a,8085.86001586914
computers_accessories,2b3e4a2a3ea8e01938cabda2a3e5cc79,6206.78000259399
consoles_games,522620dcb18a6b31cd7bdf73665113a9,10403.9300537109
consoles_games,7ddcbb64b5bc1ef36ca8c151f6ec77df,5024.94995117188
consoles_games,7299e27ed73d2ad986de7f7c77d919fa,2720.79999923706
consoles_games,66e0557ecc2b4dbea057e93f215f68d8,2475
consoles_games,17e34d8224d27a541263c4c64b11a56b,2062.37003707886
construction_tools_construction,b839e41795b7f3ad94cc2014a52f6796,5502
construction_tools_construction,0b35c634521043bf4b47e21547b99ab5,4102.22002029419
construction_tools_construction,72c5da29406b4234927b81855e7b64f6,2059.94995117188
construction_tools_construction,59b22a78efb79a4797979612b885db36,1932
construction_tools_construction,e0a366315b1b726b6c7832d664c0f530,1174.09997367859
construction_tools_lights,1025f0e2d44d7041d6cf58b6550e0bfa,2797.59999847412
construction_tools_lights,d6b1ce66b035a475f00c017792ff9769,1652.07002258301
construction_tools_lights,34f563c82a85b99ae9e6d60db5fc2e28,969
construction_tools_lights,3fac58ce0ad699020c7944d53c41329c,647.699989318848
construction_tools_lights,bac692d6c0ed08467878018e6cc9c26c,477
construction_tools_safety,06e5eefc71ec47ae763c5c6f8db7064f,2376.05001831055
construction_tools_safety,48162d548f5b1b11b9d29d1e01f75a61,2325
construction_tools_safety,4a3ccda38b2129705f3fb522db62ca31,1694.24995803833
construction_tools_safety,a1040efe9ff4a6f93c28b0499eada8f5,1658.82995605469
construction_tools_safety,39f776d2974049026ff531fc42ef2a3e,894.680000305176
cool_stuff,7a67c85e85bb2ce8582c35f2203ad736,25657.6003227234
cool_stuff,ceaec5548eefc6e23e6607c5435102e7,7650.86999511719
cool_stuff,834f3294fba9f932f56edc879193f925,7288.59997558594
cool_stuff,dc317f341ab0e22f39acbd9dbf9b4a1f,5284.89993286133
cool_stuff,850f4f8af5ea87287ac68de36e29107f,5073.65995788574
costruction_tools_garden,d51e0a403fe2e689ece6c73359d96e12,2107
costruction_tools_garden,f80edd2c5aaa505cc4b0a3b219abf4b8,773.399971008301
costruction_tools_garden,710e3548e02bc1d2831dfc4f1b5b14d4,579.97998046875
costruction_tools_garden,8bb48dc19fccaa8613b6229bf7f452a2,404.079992294312
costruction_tools_garden,7238a95bb63ef7e498389fb863b834a1,256
costruction_tools_tools,2a167ca73899c85001a837d8fb4962f6,2198
costruction_tools_tools,eeb6de78f79159600292e314a77cbd18,2076
costruction_tools_tools,c8467937e403e76a8ee9f0ab13f6f5ef,542.999984741211
costruction_tools_tools,955fee9216a65b617aa5c0531780ce60,440
costruction_tools_tools,8daab2245ebdc277c51098d01c5ad8ef,93
diapers_and_hygiene,270d3ef21830ad0ecf3a6c53d08a533a,125
diapers_and_hygiene,218d46b86c1881d022bce9c68a7d4b15,111
diapers_and_hygiene,7f35f9daf223da737b78738fbae4d977,60
drinks,e9779976487b77c6d4ac45f75ec7afe9,1711.54002952576
drinks,9b013e03b2ab786505a1d3b5c0756754,322
drinks,5075aaa8404020ae6aa8bf4792099b41,288.960008621216
drinks,c394e193cda3b4225ff2094d32184849,284.989990234375
drinks,ad75519a07f039025e83795a4418470f,245.080001831055
dvds_blu_ray,491a5ada3aa1678414e990262c4bbdc1,1420
dvds_blu_ray,75fbb52eda0cbc24f479d3b2fbfa8d3e,160.299997329712
dvds_blu_ray,42ef3192a9ff87a22d1867b74b3ee205,120
dvds_blu_ray,527801b552d0077ffd170872eb49683b,119.900001525879
dvds_blu_ray,ba143b05f0110f0dc71ad71b4466ce92,83.9899978637695
electronics,17e34d8224d27a541263c4c64b11a56b,4953.51009750366
electronics,8b321bb669392f5163d04c59e235e066,3000.73997402191
electronics,128639473a139ac0f3e5f5ade55873a5,2457.2199587822
electronics,b4a476fbd28de64b1e347abf9089366a,1906.54998779297
electronics,6039e27294dc75811c0d8a39069f52c0,1569.5
fashio_female_clothing,cca3071e3e9bb7d12640c9fbe2301306,131.800003051758
fashio_female_clothing,dc8798cbf453b7e0f98745e396cc5616,97.2000007629395
fashio_female_clothing,f5403d3f50089112c4eed37928b7f622,93.9000015258789
fashio_female_clothing,b499c00f28f4b7069ff6550af8c1348a,59.9799995422363
fashion_bags_accessories,6560211a19b47992c3666cc44a7e94c0,3547.98000335693
fashion_bags_accessories,1f1bb1f0859883505541bdd6606193e5,3072.9700012207
fashion_bags_accessories,b372ee768ed69e46ca8cdbd267aa7a38,2980
fashion_bags_accessories,0ea22c1cfbdc755f86b9b54b39c16043,2353.30003356934
fashion_bags_accessories,cab85505710c7cb9b720bceb52b01cee,2280.90006256104
fashion_childrens_clothes,28ea411b354f14b1a494be4e79f0ce02,110
fashion_childrens_clothes,dbb9b48c841a0e39e21f98e1a6b2ec3e,89.9899978637695
fashion_childrens_clothes,d98eec89afa3380e14463da2aabaea72,79.9800033569336
fashion_male_clothing,aaed1309374718fdd995ee4c58c9dfcd,468.599990844727
fashion_male_clothing,dc8798cbf453b7e0f98745e396cc5616,299.200004577637
fashion_male_clothing,835f0f7810c76831d6c7d24c7a646d4d,279.699996948242
fashion_male_clothing,a3a38f4affed601eb87a97788c949667,269.799995422363
fashion_male_clothing,4305fe92735c8a43d154ff6dd2b8d927,199
fashion_shoes,048c2757535328e0d7dac690ad3c0aae,2648.89994049072
fashion_shoes,7142540dd4c91e2237acb7e911c4eba2,1596.08000946045
fashion_shoes,827f8f69dfa529c561901c4f2e0f332f,549.300008773804
fashion_shoes,a3a38f4affed601eb87a97788c949667,349
fashion_shoes,013900e863eace745d3ec7614cab5b1a,113.599998474121
fashion_sport,e7df4cd29ab5abab70fb0783ddb53987,149.800003051758
fashion_sport,5dceca129747e92ff8ef7a997dc4f8ca,59.9000015258789
fashion_sport,d12c926d74ceff0a90a21184466ce161,49.9000015258789
fashion_underwear_beach,4bf2f4ee540798a61f9636d12cd9cc80,575
fashion_underwear_beach,a6fe7de3d16f6149ffe280349a8535a0,459.200012207031
fashion_underwear_beach,a49928bcdf77c55c6d6e05e09a9b4ca5,239.700004577637
fashion_underwear_beach,d7b2377bae6ace1b11fc69a11900ac36,89.9000015258789
fashion_underwear_beach,b1aaae6b66ad3c40f54b389d7ea4bee0,51
fixed_telephony,b37c4c02bda3161a7546a4e6d222d5b2,13440
fixed_telephony,b1204cfda1d4948679db3cfc0d3cb95c,2492.5
fixed_telephony,180c3376aff0e43dd5788709df48a843,1644
fixed_telephony,cfa5ab0e4d3fc212fd0b3410e7081c62,1399.98999023438
fixed_telephony,fbc14c0cf93505ef89f64665ffa4a7b5,997.97998046875
flowers,e62b2d6ac10570a035a30bafcf01d263,173.700004577637
flowers,8bb48dc19fccaa8613b6229bf7f452a2,129.389999389648
food,d13e50eaa47b4cbe9eb81465865d8cfc,1203.25998687744
food,cbd996ad3c1b7dc71fd0e5f5df9087e2,938.630020141602
food,8d79c8a04e42d722a75097ce5cbcf2ef,804.499969482422
food,16090f2ca825584b5a147ab24aa30c86,755.389989852905
food,955fee9216a65b617aa5c0531780ce60,297
food_drink,a3dd39f583bc80bd8c5901c95878921e,1167.82999420166
food_drink,e9779976487b77c6d4ac45f75ec7afe9,336.5
food_drink,9a03a4e9eb0b947652fae4f6121a3f5e,187
food_drink,bbaff50f3b708fda865918715276cd87,142.60000038147
food_drink,282f23a9769b2690c5dda22e316f9941,138.26000213623
furniture_bedroom,eb3071b9f0b0ddaa2df5ea130f09f26b,2120
furniture_bedroom,3ade81dab5a172b88e1871c28ae05260,553
furniture_bedroom,cb5df0dcb9e280b1780e9d589889f2c7,439.970001220703
furniture_bedroom,7fdb0720c8d7c9075538b365dc8c3a22,287
furniture_bedroom,87d73636a3acf123e842bb890a4db036,269.899993896484
furniture_decor,1025f0e2d44d7041d6cf58b6550e0bfa,21266.3701076508
furniture_decor,77530e9772f57a62c906e1c21538ab82,10129.1999969482
furniture_decor,955fee9216a65b617aa5c0531780ce60,8295.90013885498
furniture_decor,cca3071e3e9bb7d12640c9fbe2301306,6808.64008140564
furniture_decor,0241d4d5d36f10f80c644447315af0bd,4640.20003318787
furniture_living_room,1554a68530182680ad5c8b042c3ab563,4830.62995910645
furniture_living_room,1da366cade6d8276e7d8beea7af5d4bf,1757.80004882813
furniture_living_room,701938c450705b8ae65fc923b70f35c7,1385.74999237061
furniture_living_room,8b9d6eec4a7eb7d0f9d579ce0b38324d,947.939987182617
furniture_living_room,ae7ab174effdead6c241e547e4ca13f0,815.799987792969
furniture_mattress_and_upholstery,11305281b50fff20ae8bb473f8e11876,399.989990234375
furniture_mattress_and_upholstery,191d55f7edb8524d525ed01b20fe32e8,249
furniture_mattress_and_upholstery,f84a00e60c73a49e7e851c9bdca3a5bb,195.900001525879
furniture_mattress_and_upholstery,00ee68308b45bc5e2660cd833c3f81cc,195
garden_tools,1f50f920176fa81dab994f9023523100,18897.8204421997
garden_tools,a1043bafd471dff536d0c462352beb48,10915.6099624634
garden_tools,eeb6de78f79159600292e314a77cbd18,8341
garden_tools,06532f10282704ef4c69168b914b77be,6228.46002197266
garden_tools,001cca7ae9ae17fb1caed9dfb1094831,4309.30000305176
health_beauty,edb1ef5e36e0c8cd84eb3c9b003e486d,17980.050075531
health_beauty,f7ba60f8c3f99e7ee4042fdef03b70c4,16113
health_beauty,ccc4bbb5f32a6ab2b7066a4130f114e3,15258.9498291016
health_beauty,cc419e0650a3c5ba77189a1882b7556a,12677.9398822784
health_beauty,04308b1ee57b6625f47df1d56f00eedf,12404.0003738403
home_appliances,d91fb3b7d041e83b64a00a3edfb37e4f,7885.01002979279
home_appliances,e882b2a25a10b9c057cc49695f222c19,2108
home_appliances,0adac9fbd9a2b63cccaac4f8756c1ca8,1398
home_appliances,7bac63f6603d382cc8d0832eb6c100a8,699
home_appliances,4559697a8f7e637227c2eeaed843baff,349.500007629395
home_appliances_2,e882b2a25a10b9c057cc49695f222c19,5120
home_appliances_2,23d7c96d4a1160db1c726b248601b25a,1509.80001831055
home_appliances_2,f62d7bb4a613ec758a03342d46b580b2,1500
home_appliances_2,6b333a05bf188ef3e1f1662a86bd9855,1317.97998046875
home_appliances_2,ce248b21cb2adc36282ede306b7660e5,1316.86999511719
home_comfort_2,4a3ca9315b744ce9f8e9374361493884,38.6999988555908
home_confort,2528513dd95219a6013d4d05176e391a,6597
home_confort,4a3ca9315b744ce9f8e9374361493884,5957.10008239746
home_confort,11305281b50fff20ae8bb473f8e11876,639.960021972656
home_confort,94e93ce877be27a515118dbfd2c2be41,262.890005111694
home_confort,5dceca129747e92ff8ef7a997dc4f8ca,131.699998855591
home_construction,48162d548f5b1b11b9d29d1e01f75a61,3388.89994812012
home_construction,213b25e6f54661939f11710a6fddb871,3152.64999389648
home_construction,1025f0e2d44d7041d6cf58b6550e0bfa,2714
home_construction,37dd29b36c458d82f74a953c40c43645,2217.68002319336
home_construction,02ecc2a19303f05e59ce133fd923fff7,1154.54000854492
housewares,955fee9216a65b617aa5c0531780ce60,8308
housewares,e3b4998c7a498169dc7bce44e6bb6277,6735
housewares,53e4c6e0f4312d4d2107a8c9cddf45cd,5743.4800157547
housewares,59b22a78efb79a4797979612b885db36,3735.5
housewares,b8bc237ba3788b23da09c0f1f3a3288c,3605.9599609375
industry_commerce_and_business,0dd184061fb0eaa7ca37932c68ab91c5,1937
industry_commerce_and_business,744dac408745240a2c2528fb1b6028f3,748
industry_commerce_and_business,76833248bbc0e65a0293ec62023e4396,699.989990234375
industry_commerce_and_business,955fee9216a65b617aa5c0531780ce60,600
industry_commerce_and_business,0bb738e4d789e63e2267697c42d35a2d,408.900001525879
kitchen_dining_laundry_garden_furniture,014c0679dd340a0e338872e7ec85666a,2645
kitchen_dining_laundry_garden_furniture,b32be1695eb7ec5f10f72d9610a12527,1286
kitchen_dining_laundry_garden_furniture,f80edd2c5aaa505cc4b0a3b219abf4b8,725.700017929077
kitchen_dining_laundry_garden_furniture,13074f016982ff2bd6c58ced8682f000,695
kitchen_dining_laundry_garden_furniture,731ef20c231d9a7103a425e83fd91271,564
la_cuisine,c731d18cea9bf687ffee82a241c25b11,396
la_cuisine,3078096983cf766a32a06257648502d1,119.98999786377
luggage_accessories,5dceca129747e92ff8ef7a997dc4f8ca,5186.67991638184
luggage_accessories,dbc22125167c298ef99da25668e1011f,3345.60004043579
luggage_accessories,7ddcbb64b5bc1ef36ca8c151f6ec77df,1893.92002105713
luggage_accessories,6cd68b3ed6d59aaa9fece558ad360c0a,1774.70003509521
luggage_accessories,2a84855fd20af891be03bc5924d2b453,1567.69998931885
market_place,f5a590cf36251cf1162ea35bef76fe84,2329
market_place,6039e27294dc75811c0d8a39069f52c0,889.299987792969
market_place,7d456afc660226829370f3173d14520c,621
market_place,45213867cefbf2cd4c6177e10216a951,574.710021972656
market_place,062ce95fa2ad4dfaedfc79260130565f,559.799987792969
music,7681ef142fd2c19048da7430856b5588,220
music,d3dcf0604eabf0224fbd5948b5e02f69,149.899993896484
music,89f69225956f951295ca4c7fb1266553,68.9000015258789
music,0ea22c1cfbdc755f86b9b54b39c16043,54.9000015258789
music,9ac4f14370b1e24ddc58be041b7f99df,54.8800010681152
musical_instruments,f5a590cf36251cf1162ea35bef76fe84,5536
musical_instruments,7b0df942f46435babab05d49b744b2c4,3393.02001953125
musical_instruments,d23019c84ffae2d5ef2270367b8605fc,2894.80002593994
musical_instruments,6d66611d7c44cc30ce351abc49a68421,1939.50001907349
musical_instruments,f805b96fa705ba7995a221f1749dc141,1597.98999023438
office_furniture,7c67e1448b00f6e969d365cea6b010ab,29252.0102081299
office_furniture,17a053fcb14bd219540cbde0df490be0,7101.35983276367
office_furniture,a7f13822ceb966b076af67121f87b063,2764.29007720947
office_furniture,c26a2be5b53b7db6b276280da212a779,2095
office_furniture,5058e8c1e82653974541e83690655b4a,1999.8099899292
party_supplies,6bbcb8924baf70b7fe2fe2097e8cd407,1060.00001525879
party_supplies,2c9e548be18521d1c43cde1c582c6de8,109
party_supplies,c3aad7dc65449ae90a5e9c3c6c1e78e0,90
party_supplies,e4f121bf6ef8b9a1d4d3e65dd0473fab,40
perfumery,620c87c171fb2a6dd6e8bb4dec959fc6,15454.9997730255
perfumery,fe2032dab1a61af8794248c8196565c9,13972.679901123
perfumery,cc419e0650a3c5ba77189a1882b7556a,8279.67010116577
perfumery,17e34d8224d27a541263c4c64b11a56b,4329.10996246338
perfumery,ef0ace09169ac090589d85746e3e036f,2792.40002441406
pet_shop,f45122a9ab94eb4f3f8953578bc0c560,6359.07000732422
pet_shop,70c27847eca8195c983ed7e798c56743,3320.4400062561
pet_shop,66922902710d126a0e7d26b0e3805106,3084.90000152588
pet_shop,5cf13accae3222c70a9cac40818ae839,2663.30000305176
pet_shop,dd7ddc04e1b6c2c614352b383efe2d36,2078.17999839783
signaling_and_security,52d76513f0c4d97f3b99570e2c94ee31,2919.40008544922
signaling_and_security,213b25e6f54661939f11710a6fddb871,355.550003051758
signaling_and_security,a4bd6e9adf39b63f43dc545d3ca1f53d,299.799987792969
signaling_and_security,6e1862e15f33d9994bc25922a85e1efc,295.600006103516
signaling_and_security,02c988090b766852e088c69d7fb3b551,267.459999084473
small_appliances,59417c56835dd8e2e72f91f809cd4092,3580
small_appliances,b32be1695eb7ec5f10f72d9610a12527,3545
small_appliances,ad97a199236354e53fcd91a5a913e9a2,2564.05004882813
small_appliances,f9244d45189d3a3605499abddeade7d5,1949.97998046875
small_appliances,b839e41795b7f3ad94cc2014a52f6796,1698
small_appliances_home_oven_and_coffee,ba90964cff9b9e0e6f32b23b82465f7b,6655.90002441406
small_appliances_home_oven_and_coffee,f62d7bb4a613ec758a03342d46b580b2,750
small_appliances_home_oven_and_coffee,89c127985a8b130cfa45c1d36764017a,640.989990234375
small_appliances_home_oven_and_coffee,88cf19ec1fc2c58f161aee259d57142c,275
small_appliances_home_oven_and_coffee,23d7c96d4a1160db1c726b248601b25a,214.899993896484
sports_leisure,218d46b86c1881d022bce9c68a7d4b15,10338.5200119019
sports_leisure,c3cfdc648177fdbbbb35635a37472c53,8888.99992370605
sports_leisure,4d6d651bd7684af3fffabd5f08d12e5a,8551.90000915527
sports_leisure,c3867b4666c7d76867627c2f7fb22e21,6300.49996948242
sports_leisure,e9779976487b77c6d4ac45f75ec7afe9,4507.06999397278
stationery,3d871de0142ce09b7081e2b9d1733cb1,13467.5000019073
stationery,aba1721a889e04decc910aa13b768ef4,2747
stationery,b2ba3715d723d245138f291a6fe42594,2668.49994659424
stationery,de23c3b98a88888289c6f5cc1209054a,1648.38997650146
stationery,9596c870880d900012f2e8e6e30d06d7,1459.69998168945
tablets_printing_image,0db783cfcd3b73998abc6e10e59a102f,663.900001525879
tablets_printing_image,e62b2d6ac10570a035a30bafcf01d263,52
tablets_printing_image,e9d99831abad74458942f21e16f33f92,29.9899997711182
tablets_printing_image,36a968b544695394e4e9d7572688598f,14.8999996185303
telephony,53243585a1d6dc2643021fd1853d8905,12438.9898986816
telephony,ea8482cd71df3c1969d7b9473ff13abc,7107.20997810364
telephony,75d34ebb1bd0bd7dde40dd507b8169c3,4384.81996154785
telephony,c4d51195486dc781531876a7d00453d8,3864.50999450684
telephony,8476243f92442881ddd5b578975cf115,2507
toys,46dc3b2cc0980fb8ec44634e21d2718e,17935.9997940063
toys,fa40cc5b934574b62717c68f3d678b6d,3529.51007843018
toys,850f4f8af5ea87287ac68de36e29107f,3336.36995315552
toys,b2ba3715d723d245138f291a6fe42594,3091.79998588562
toys,3d871de0142ce09b7081e2b9d1733cb1,2993.60003471375
watches_gifts,4869f7a5dfa277a7dca6462dcf3b52b2,47599.5496749878
watches_gifts,fa1c13f2614d7b5c4749cbc52fecda94,36909.2398529053
watches_gifts,7e93a43ef30c4f03f38b393420bc753a,26557.8597412109
watches_gifts,6560211a19b47992c3666cc44a7e94c0,18185
watches_gifts,7d13fca15225358621be4086e1eb0964,17715.0900650024
